order_id,order_date,customer_id,store_id,product_id,quantity,unit_price,discount_amount,payment_method,sales_channel
ORD-004168,2025-09-26,CUST-00510,STORE-012,PROD-0082,1,206.27,0.0,Credit Card,Mobile App
ORD-020173,2025-02-24,CUST-00272,STORE-010,PROD-0157,1,60.43,0.0,Cash,Website
ORD-016968,2025-08-13,CUST-02387,STORE-018,PROD-0147,2,79.47,23.84,Cash,Physical Store
ORD-004373,12-15-2025,CUST-04023,STORE-029,PROD-0111,5,127.53,0.0,Cash,Website
ORD-005816,20/09/2025,CUST-02798,STORE-023,PROD-0124,1,506.6,0.0,Credit Card,Physical Store
ORD-016501,23/03/2025,CUST-03658,STORE-018,PROD-0106,2,358.65,35.87,Cash,Physical Store
ORD-023029,02/07/2025,CUST-01332,STORE-029,PROD-0146,1,275.26,27.53,Debit Card,Marketplace
ORD-005110,30/10/2025,CUST-00765,STORE-007,PROD-0151,1,26.46,0.0,Cash,Marketplace
ORD-024965,12-12-2025,CUST-00445,STORE-019,PROD-0107,1,187.61,0.0,Wallet,Physical Store
ORD-023928,2025-06-20,CUST-02361,STORE-028,PROD-0145,5,20.93,5.23,Bank Transfer,Marketplace
ORD-008713,08-01-2025,CUST-00753,STORE-015,PROD-0032,2,84.56,8.46,Bank Transfer,Physical Store
ORD-001764,11-08-2025,CUST-04002,STORE-021,PROD-0013,2,679.28,135.86,Credit Card,Physical Store
ORD-018260,2025-10-17,CUST-00051,STORE-016,PROD-0070,2,497.06,149.12,Bank Transfer,Physical Store
ORD-013548,11-27-2025,,STORE-011,PROD-0128,2,137.26,68.63,Debit Card,Physical Store
ORD-011537,03-21-2025,CUST-04117,STORE-004,PROD-0164,3,203.14,91.41,Debit Card,Physical Store
ORD-015070,10-05-2025,CUST-04759,STORE-026,PROD-0097,4,161.11,32.22,Debit Card,Physical Store
ORD-003225,12/02/2025,CUST-03148,STORE-003,PROD-0154,3,577.09,0.0,Cash,Physical Store
ORD-000527,2025-11-27,CUST-03578,STORE-014,PROD-0115,1,170.6,17.06,Cash,Physical Store
ORD-015252,2025-12-22,CUST-04499,STORE-013,PROD-0145,2,18.33,0.0,Bank Transfer,Marketplace
ORD-019331,12-22-2025,CUST-03061,STORE-024,PROD-0086,2,270.46,0.0,Cash,Website
ORD-020858,2025-07-03,CUST-04307,STORE-003,PROD-0130,1,234.03,0.0,Debit Card,Marketplace
ORD-012092,2025-01-22,CUST-00370,STORE-026,PROD-0180,2,233.89,0.0,Bank Transfer,Website
ORD-005656,2025-12-13,CUST-02618,STORE-021,PROD-0173,1,98.64,4.93,Credit Card,Mobile App
ORD-008885,09-24-2025,CUST-04075,STORE-015,PROD-0161,5,59.47,0.0,Credit Card,Website
ORD-006060,09-26-2025,CUST-03198,STORE-019,PROD-0102,1,208.81,31.32,Cash,Physical Store
ORD-017344,06-30-2025,CUST-04288,STORE-021,PROD-0142,1,252.91,101.16,Credit Card,Marketplace
ORD-006343,29/11/2025,CUST-04191,STORE-011,PROD-0021,1,390.14,0.0,Wallet,Website
ORD-020018,2025-11-13,CUST-02979,STORE-008,PROD-0169,1,300.69,0.0,Bank Transfer,Mobile App
ORD-013998,04/04/2025,CUST-03992,STORE-001,PROD-0035,1,432.56,0.0,Wallet,Website
ORD-017435,26/06/2025,CUST-04169,STORE-024,PROD-0128,1,102.42,0.0,Wallet,Mobile App
ORD-008783,03-19-2025,,STORE-010,PROD-0110,1,293.99,0.0,Cash,Marketplace
ORD-008712,31/01/2025,CUST-04198,STORE-007,PROD-0147,1,86.59,0.0,Wallet,Website
ORD-003381,2025-12-04,CUST-01555,STORE-007,PROD-0004,1,378.22,56.73,Cash,Marketplace
ORD-003677,28/04/2025,CUST-02969,STORE-023,PROD-0084,1,283.53,0.0,Cash,Physical Store
ORD-005777,2025-05-03,CUST-00746,STORE-006,PROD-0074,3,81.87,0.0,Wallet,Marketplace
ORD-024035,2025-08-11,CUST-00645,STORE-006,PROD-0150,1,227.23,0.0,Bank Transfer,Marketplace
ORD-006574,2025-12-01,,STORE-029,PROD-0103,2,148.26,0.0,Wallet,Website
ORD-021564,13/05/2025,CUST-02885,STORE-004,PROD-0014,3,564.45,84.67,Bank Transfer,Website
ORD-001608,2025-06-02,CUST-01389,STORE-028,PROD-0155,2,329.2,0.0,Bank Transfer,Mobile App
ORD-019995,21/03/2025,CUST-04043,STORE-014,PROD-0145,1,22.39,2.24,Wallet,Marketplace
ORD-024950,2025-09-15,CUST-01562,STORE-016,PROD-0020,5,324.97,0.0,Cash,Marketplace
ORD-023020,11-26-2025,,STORE-001,PROD-0028,2,511.83,102.37,Debit Card,Mobile App
ORD-001458,2025-04-08,CUST-00083,STORE-028,PROD-0162,2,121.56,36.47,Bank Transfer,Physical Store
ORD-015884,08/02/2025,CUST-03084,STORE-012,PROD-0026,2,237.87,71.36,Wallet,Website
ORD-017176,29/03/2025,CUST-04309,STORE-015,PROD-0074,3,60.14,0.0,Cash,Mobile App
ORD-008985,2025-09-05,CUST-00945,STORE-028,PROD-0006,1,187.32,9.37,Cash,Website
ORD-019441,04-22-2025,CUST-03002,STORE-009,PROD-0139,1,113.81,28.45,Bank Transfer,Marketplace
ORD-015523,23/08/2025,CUST-00884,STORE-001,PROD-0155,5,333.1,249.82,Credit Card,Marketplace
ORD-001981,24/06/2025,CUST-00712,STORE-001,PROD-0035,1,340.9,34.09,Wallet,Marketplace
ORD-011426,2025-11-02,CUST-04138,STORE-020,PROD-0059,1,254.76,12.74,Wallet,Marketplace
ORD-019983,25/10/2025,CUST-01338,STORE-016,PROD-0036,1,257.14,64.28,Wallet,Mobile App
ORD-017318,2025-11-24,CUST-04462,STORE-026,PROD-0152,1,304.72,121.89,Credit Card,Marketplace
ORD-012156,09-17-2025,CUST-00969,STORE-027,PROD-0070,2,537.15,53.72,Credit Card,Mobile App
ORD-012858,02/02/2025,CUST-03807,STORE-010,PROD-0082,1,206.32,0.0,Debit Card,Physical Store
ORD-007425,06-15-2025,CUST-00150,STORE-003,PROD-0143,1,113.85,5.69,Bank Transfer,Mobile App
ORD-005627,27/11/2025,CUST-00770,STORE-015,PROD-0156,2,144.88,14.49,Wallet,Physical Store
ORD-001683,24/08/2025,CUST-00537,STORE-017,PROD-0089,1,266.5,0.0,Cash,Mobile App
ORD-016134,2025-01-23,CUST-01177,STORE-009,PROD-0073,2,371.66,0.0,Debit Card,Mobile App
ORD-020564,2025-06-17,CUST-01397,STORE-002,PROD-0131,1,321.81,48.27,Wallet,Website
ORD-016336,24/04/2025,CUST-02114,STORE-008,PROD-0132,1,144.42,14.44,Wallet,Website
ORD-006447,13/10/2025,CUST-03887,STORE-022,PROD-0006,4,247.77,0.0,Credit Card,Mobile App
ORD-020501,08-04-2025,CUST-03254,STORE-003,PROD-0141,2,284.42,56.88,Bank Transfer,Physical Store
ORD-000989,05/11/2025,CUST-04769,STORE-030,PROD-0049,1,240.88,0.0,Cash,Physical Store
ORD-015084,01-31-2025,CUST-00344,STORE-017,PROD-0097,5,243.69,0.0,Wallet,Physical Store
ORD-011646,2025-04-14,CUST-01053,STORE-004,PROD-0121,1,294.0,44.1,Credit Card,Mobile App
ORD-019281,2025-03-02,CUST-03002,STORE-024,PROD-0146,3,313.34,0.0,Cash,Website
ORD-020163,04-23-2025,CUST-00502,STORE-003,PROD-0156,1,102.66,0.0,Wallet,Mobile App
ORD-022043,20/03/2025,CUST-03946,STORE-003,PROD-0034,1,381.69,152.68,Bank Transfer,Mobile App
ORD-011723,25/06/2025,CUST-02826,STORE-028,PROD-0164,1,310.5,124.2,Wallet,Physical Store
ORD-003094,04-13-2025,CUST-02822,STORE-024,PROD-0146,1,230.6,0.0,Wallet,Mobile App
ORD-019540,15/05/2025,,STORE-012,PROD-0016,3,301.37,0.0,Wallet,Website
ORD-013262,07/04/2025,CUST-01497,STORE-027,PROD-0015,1,133.43,0.0,Wallet,Marketplace
ORD-013999,01-14-2025,CUST-03928,STORE-005,PROD-0099,1,135.16,0.0,Credit Card,Marketplace
ORD-018208,16/01/2025,CUST-00799,STORE-001,PROD-0123,3,262.74,39.41,Wallet,Website
ORD-024783,06/09/2025,CUST-04164,STORE-002,PROD-0126,1,64.64,3.23,Debit Card,Mobile App
ORD-017483,07-01-2025,CUST-00715,STORE-001,PROD-0127,1,400.03,40.0,Bank Transfer,Mobile App
ORD-010397,02/04/2025,CUST-01087,STORE-009,PROD-0015,2,195.82,39.16,Cash,Physical Store
ORD-002845,03/09/2025,CUST-02093,STORE-014,PROD-0110,5,243.85,60.96,Bank Transfer,Website
ORD-009079,16/03/2025,CUST-04439,STORE-022,PROD-0072,1,219.1,21.91,Credit Card,Website
ORD-003343,2025-04-20,CUST-01423,STORE-029,PROD-0070,2,372.67,37.27,Credit Card,Mobile App
ORD-016423,12-13-2025,CUST-02367,STORE-019,PROD-0156,1,180.02,9.0,Bank Transfer,Mobile App
ORD-006541,2025-08-07,CUST-01683,STORE-029,PROD-0033,1,8.67,0.0,Debit Card,Marketplace
ORD-014289,12/02/2025,CUST-00379,STORE-029,PROD-0063,1,51.88,5.19,Credit Card,Physical Store
ORD-003357,2025-05-27,CUST-03943,STORE-006,PROD-0097,1,173.21,0.0,Wallet,Mobile App
ORD-013026,2025-09-24,CUST-04366,STORE-012,PROD-0002,1,26.1,2.61,Cash,Physical Store
ORD-011746,10-28-2025,CUST-04559,STORE-017,PROD-0119,1,607.97,243.19,Wallet,Marketplace
ORD-011802,15/02/2025,CUST-04783,STORE-014,PROD-0156,3,184.81,27.72,Wallet,Mobile App
ORD-014415,03-13-2025,CUST-03019,STORE-017,PROD-0044,1,82.16,32.86,Debit Card,Mobile App
ORD-007814,02-14-2025,CUST-03553,STORE-016,PROD-0019,1,58.14,2.91,Wallet,Website
ORD-024913,10-07-2025,CUST-02512,STORE-028,PROD-0148,3,53.35,16.01,Debit Card,Physical Store
ORD-021511,12/12/2025,CUST-03902,STORE-014,PROD-0119,4,540.06,216.02,Credit Card,Marketplace
ORD-002429,2025-03-02,CUST-02195,STORE-009,PROD-0043,3,103.85,15.58,Credit Card,Physical Store
ORD-021428,12-14-2025,CUST-00454,STORE-021,PROD-0153,1,495.44,24.77,Cash,Website
ORD-021731,26/02/2025,CUST-04495,STORE-020,PROD-0150,1,170.94,8.55,Bank Transfer,Marketplace
ORD-011940,2025-11-13,CUST-01090,STORE-004,PROD-0025,1,127.66,31.91,Bank Transfer,Marketplace
ORD-021196,05-12-2025,CUST-02032,STORE-006,PROD-0118,2,21.34,0.0,Bank Transfer,Physical Store
ORD-017071,02-12-2025,CUST-04111,STORE-025,PROD-0028,2,380.36,114.11,Debit Card,Marketplace
ORD-004800,2025-01-27,CUST-03100,STORE-014,PROD-0180,1,432.19,21.61,Credit Card,Website
ORD-002354,2025-07-12,CUST-01953,STORE-020,PROD-0002,4,25.28,5.06,Wallet,Physical Store
ORD-022738,2025-08-26,CUST-00856,STORE-015,PROD-0121,1,161.67,0.0,Debit Card,Physical Store
ORD-016379,25/12/2025,CUST-01305,STORE-022,PROD-0179,1,227.55,22.76,Cash,Marketplace
ORD-011384,2025-02-06,CUST-02234,STORE-006,PROD-0117,1,139.42,13.94,Debit Card,Mobile App
ORD-020954,16/12/2025,CUST-04462,STORE-010,PROD-0163,2,357.64,0.0,Cash,Physical Store
ORD-019137,05-23-2025,CUST-02645,STORE-018,PROD-0112,2,197.46,39.49,Wallet,Physical Store
ORD-009078,21/09/2025,CUST-01504,STORE-015,PROD-0171,1,441.5,176.6,Debit Card,Physical Store
ORD-008074,15/02/2025,CUST-03240,STORE-026,PROD-0010,1,595.9,0.0,Debit Card,Marketplace
ORD-014860,09-01-2025,CUST-00685,STORE-008,PROD-0160,1,125.23,6.26,Credit Card,Marketplace
ORD-017425,09-11-2025,CUST-02513,STORE-019,PROD-0048,2,580.42,174.13,Wallet,Physical Store
ORD-024657,14/03/2025,CUST-01834,STORE-023,PROD-0178,1,168.41,8.42,Credit Card,Physical Store
ORD-007492,12-24-2025,CUST-01821,STORE-030,PROD-0075,2,52.6,42.08,Cash,Marketplace
ORD-017650,11-25-2025,CUST-04606,STORE-009,PROD-0156,3,202.63,0.0,Wallet,Mobile App
ORD-012772,01-01-2025,CUST-02239,STORE-004,PROD-0134,1,22.58,0.0,Bank Transfer,Mobile App
ORD-024335,13/03/2025,CUST-03780,STORE-022,PROD-0028,1,272.03,0.0,Wallet,Website
ORD-007060,28/01/2025,CUST-02198,STORE-011,PROD-0049,1,462.11,69.32,Wallet,Marketplace
ORD-013508,04/12/2025,CUST-01743,STORE-023,PROD-0047,2,41.81,8.36,Bank Transfer,Marketplace
ORD-016662,2025-06-14,CUST-01714,STORE-014,PROD-0016,1,240.8,96.32,Wallet,Marketplace
ORD-005085,22/05/2025,CUST-04640,STORE-027,PROD-0096,1,109.81,0.0,Bank Transfer,Marketplace
ORD-002383,02-17-2025,CUST-04086,STORE-028,PROD-0013,2,552.58,110.52,Debit Card,Physical Store
ORD-000572,02-05-2025,CUST-02833,STORE-004,PROD-0156,1,125.72,0.0,Debit Card,Mobile App
ORD-001436,18/10/2025,CUST-01678,STORE-014,PROD-0022,1,385.38,96.34,Bank Transfer,Physical Store
ORD-013282,26/10/2025,CUST-00573,STORE-002,PROD-0099,1,251.36,25.14,Cash,Mobile App
ORD-009440,11-07-2025,CUST-00585,STORE-011,PROD-0138,1,366.51,0.0,Bank Transfer,Website
ORD-021737,13/12/2025,CUST-04548,STORE-029,PROD-0142,2,363.98,0.0,Bank Transfer,Mobile App
ORD-011719,04-10-2025,CUST-02656,STORE-004,PROD-0069,1,161.33,16.13,Bank Transfer,Physical Store
ORD-014750,13/03/2025,CUST-04537,STORE-022,PROD-0074,1,41.6,0.0,Bank Transfer,Marketplace
ORD-010707,09-15-2025,CUST-00190,STORE-030,PROD-0152,1,265.52,0.0,Debit Card,Website
ORD-005446,2025-10-16,CUST-02452,STORE-011,PROD-0102,1,270.47,13.52,Credit Card,Mobile App
ORD-001008,10/08/2025,CUST-02215,STORE-001,PROD-0109,1,198.2,49.55,Wallet,Physical Store
ORD-004544,04-30-2025,CUST-01472,STORE-024,PROD-0011,2,210.81,21.08,Wallet,Website
ORD-012988,2025-08-30,CUST-04915,STORE-008,PROD-0150,1,176.37,17.64,Cash,Mobile App
ORD-007010,12-10-2025,CUST-02285,STORE-010,PROD-0177,4,574.68,229.87,Bank Transfer,Mobile App
ORD-002065,29/11/2025,CUST-03161,STORE-019,PROD-0110,1,361.49,0.0,Credit Card,Mobile App
ORD-001137,2025-06-26,CUST-00111,STORE-007,PROD-0021,1,210.24,10.51,Bank Transfer,Physical Store
ORD-009883,28/06/2025,CUST-00341,STORE-006,PROD-0089,5,169.62,0.0,Bank Transfer,Website
ORD-021728,2025-03-31,CUST-03905,STORE-007,PROD-0096,2,169.74,16.97,Debit Card,Marketplace
ORD-010178,2025-02-14,CUST-02250,STORE-024,PROD-0084,2,142.64,71.32,Cash,Website
ORD-000295,10-30-2025,CUST-02404,STORE-030,PROD-0052,1,100.45,40.18,Debit Card,Marketplace
ORD-016078,09-30-2025,CUST-03927,STORE-002,PROD-0159,1,309.86,46.48,Wallet,Marketplace
ORD-018788,08/04/2025,CUST-04237,STORE-005,PROD-0131,1,430.31,0.0,Bank Transfer,Marketplace
ORD-003999,2025-07-27,CUST-01836,STORE-029,PROD-0040,1,125.02,0.0,Credit Card,Mobile App
ORD-009767,05/02/2025,CUST-01291,STORE-012,PROD-0171,1,297.8,0.0,Wallet,Website
ORD-003742,08-15-2025,CUST-02878,STORE-026,PROD-0088,1,297.91,29.79,Cash,Website
ORD-011701,03-08-2025,CUST-01083,STORE-005,PROD-0105,2,397.14,0.0,Cash,Marketplace
ORD-024275,2025-02-23,CUST-01943,STORE-019,PROD-0010,1,600.3,150.07,Debit Card,Mobile App
ORD-002720,11-13-2025,CUST-00305,STORE-018,PROD-0154,2,340.79,34.08,Wallet,Mobile App
ORD-024247,08-16-2025,CUST-03803,STORE-002,PROD-0139,1,72.35,10.85,Cash,Mobile App
ORD-012714,2025-01-10,CUST-01856,STORE-018,PROD-0176,1,122.6,0.0,Debit Card,Website
ORD-014871,08-05-2025,CUST-03236,STORE-018,PROD-0148,1,30.57,4.59,Debit Card,Mobile App
ORD-021535,04-25-2025,CUST-00315,STORE-001,PROD-0021,1,265.28,13.26,Credit Card,Website
ORD-016371,2025-02-15,CUST-03309,STORE-022,PROD-0131,1,367.25,0.0,Wallet,Physical Store
ORD-002809,05-16-2025,CUST-03192,STORE-008,PROD-0032,1,90.38,0.0,Wallet,Mobile App
ORD-009018,08-11-2025,CUST-01802,STORE-027,PROD-0050,1,284.64,28.46,Cash,Mobile App
ORD-016941,26/04/2025,CUST-01761,STORE-005,PROD-0103,3,156.49,46.95,Debit Card,Marketplace
ORD-016107,01-07-2025,CUST-01862,STORE-014,PROD-0140,1,73.76,3.69,Credit Card,Marketplace
ORD-022535,11-12-2025,CUST-02813,STORE-014,PROD-0077,1,11.34,0.0,Credit Card,Website
ORD-021180,15/01/2025,CUST-02172,STORE-030,PROD-0034,2,334.22,0.0,Credit Card,Physical Store
ORD-002470,2025-03-31,,STORE-021,PROD-0130,1,426.64,0.0,Wallet,Website
ORD-003739,2025-03-17,CUST-04324,STORE-001,PROD-0109,1,188.24,9.41,Debit Card,Website
ORD-020671,2025-04-27,CUST-04859,STORE-023,PROD-0130,1,376.27,0.0,Wallet,Marketplace
ORD-013482,2025-06-17,CUST-00134,STORE-008,PROD-0041,1,154.26,0.0,Credit Card,Mobile App
ORD-018989,2025-10-28,CUST-00002,STORE-030,PROD-0134,2,16.3,0.0,Cash,Marketplace
ORD-000363,02-01-2025,CUST-02391,STORE-017,PROD-0112,3,217.89,65.37,Wallet,Marketplace
ORD-006925,2025-02-21,CUST-04854,STORE-024,PROD-0080,2,223.82,22.38,Cash,Physical Store
ORD-018089,2025-12-07,CUST-03432,STORE-029,PROD-0074,1,79.78,7.98,Wallet,Mobile App
ORD-014689,12-18-2025,CUST-03248,STORE-010,PROD-0127,1,237.64,23.76,Cash,Website
ORD-002140,02-19-2025,CUST-04839,STORE-029,PROD-0014,1,548.93,82.34,Credit Card,Website
ORD-019624,08/03/2025,,STORE-004,PROD-0157,3,34.06,0.0,Cash,Marketplace
ORD-018768,18/11/2025,CUST-04428,STORE-007,PROD-0018,1,602.85,0.0,Wallet,Marketplace
ORD-007315,2025-07-15,CUST-04742,STORE-011,PROD-0042,1,23.63,0.0,Debit Card,Marketplace
ORD-020696,2025-06-01,CUST-04531,STORE-029,PROD-0090,1,138.05,0.0,Debit Card,Marketplace
ORD-001313,09-23-2025,CUST-01890,STORE-025,PROD-0017,1,90.66,0.0,Bank Transfer,Marketplace
ORD-020315,03-09-2025,CUST-03887,STORE-014,PROD-0015,1,207.08,0.0,Bank Transfer,Marketplace
ORD-006184,03-22-2025,CUST-00619,STORE-014,PROD-0062,5,98.99,0.0,Wallet,Marketplace
ORD-011304,05-13-2025,CUST-03081,STORE-018,PROD-0121,1,179.69,0.0,Cash,Website
ORD-001592,2025-02-09,CUST-02823,STORE-001,PROD-0085,1,207.32,10.37,Wallet,Physical Store
ORD-024493,02-25-2025,CUST-04871,STORE-021,PROD-0127,1,435.98,21.8,Cash,Website
ORD-018547,07-18-2025,CUST-02056,STORE-021,PROD-0110,1,315.56,31.56,Cash,Website
ORD-002397,11-03-2025,CUST-00715,STORE-019,PROD-0123,4,257.79,0.0,Debit Card,Website
ORD-016702,2025-01-13,CUST-02958,STORE-012,PROD-0142,1,247.0,0.0,Debit Card,Physical Store
ORD-014560,11-16-2025,CUST-01705,STORE-005,PROD-0158,1,311.17,15.56,Cash,Mobile App
ORD-009517,10-19-2025,CUST-01959,STORE-015,PROD-0021,2,304.83,0.0,Bank Transfer,Physical Store
ORD-005234,06-21-2025,CUST-02822,STORE-009,PROD-0166,1,137.51,0.0,Credit Card,Mobile App
ORD-023844,2025-12-03,CUST-02170,STORE-012,PROD-0152,3,217.93,0.0,Credit Card,Physical Store
ORD-021453,2025-05-05,CUST-01946,STORE-011,PROD-0123,5,381.29,95.32,Debit Card,Website
ORD-020421,06-27-2025,CUST-00504,STORE-009,PROD-0062,4,104.08,104.08,Cash,Marketplace
ORD-008988,2025-11-14,CUST-04718,STORE-009,PROD-0068,2,22.85,0.0,Wallet,Marketplace
ORD-003021,12/07/2025,CUST-01681,STORE-002,PROD-0177,3,455.05,68.26,Debit Card,Physical Store
ORD-009904,10-19-2025,CUST-03348,STORE-015,PROD-0058,2,298.52,0.0,Credit Card,Website
ORD-008229,05-06-2025,CUST-04681,STORE-017,PROD-0143,1,128.85,19.33,Debit Card,Mobile App
ORD-009106,2025-01-21,CUST-02648,STORE-026,PROD-0074,1,68.72,0.0,Cash,Marketplace
ORD-013914,06/04/2025,CUST-02879,STORE-026,PROD-0179,1,208.43,0.0,Bank Transfer,Mobile App
ORD-005296,13/04/2025,CUST-02351,STORE-006,PROD-0117,1,160.3,8.02,Credit Card,Website
ORD-003973,09/01/2025,,STORE-011,PROD-0171,1,599.23,29.96,Wallet,Website
ORD-021755,2025-11-15,CUST-03330,STORE-025,PROD-0001,1,173.27,43.32,Debit Card,Marketplace
ORD-014664,2025-05-06,CUST-04458,STORE-013,PROD-0078,1,168.26,25.24,Wallet,Mobile App
ORD-004134,12/05/2025,CUST-00365,STORE-030,PROD-0120,1,94.47,0.0,Debit Card,Website
ORD-000975,25/03/2025,CUST-00932,STORE-008,PROD-0108,2,403.32,40.33,Wallet,Website
ORD-007292,13/10/2025,CUST-01777,STORE-013,PROD-0088,3,269.62,0.0,Bank Transfer,Physical Store
ORD-015586,18/09/2025,CUST-01450,STORE-013,PROD-0141,1,286.42,28.64,Bank Transfer,Website
ORD-017339,2025-06-29,CUST-01922,STORE-027,PROD-0032,2,179.82,89.91,Bank Transfer,Mobile App
ORD-009753,31/05/2025,CUST-02835,STORE-004,PROD-0154,3,330.82,0.0,Cash,Physical Store
ORD-013775,2025-11-24,CUST-01358,STORE-021,PROD-0141,2,167.0,33.4,Debit Card,Physical Store
ORD-023266,21/11/2025,CUST-02704,STORE-003,PROD-0178,2,91.54,18.31,Debit Card,Mobile App
ORD-005017,11/05/2025,CUST-00818,STORE-029,PROD-0023,1,127.65,6.38,Wallet,Website
ORD-017603,12-30-2025,CUST-01393,STORE-018,PROD-0012,3,221.77,0.0,Bank Transfer,Website
ORD-010875,2025-04-17,CUST-00324,STORE-024,PROD-0102,1,304.62,0.0,Credit Card,Marketplace
ORD-013240,24/08/2025,CUST-01860,STORE-022,PROD-0018,2,293.91,0.0,Cash,Physical Store
ORD-018025,2025-04-16,CUST-04676,STORE-003,PROD-0149,2,76.61,15.32,Wallet,Mobile App
ORD-017675,17/06/2025,CUST-03944,STORE-009,PROD-0010,2,589.12,471.3,Wallet,Website
ORD-011874,30/04/2025,CUST-01015,STORE-010,PROD-0081,2,320.02,160.01,Cash,Physical Store
ORD-017765,2025-03-12,CUST-02404,STORE-030,PROD-0066,1,314.63,78.66,Wallet,Mobile App
ORD-001934,06/03/2025,CUST-00815,STORE-023,PROD-0164,1,298.26,74.56,Credit Card,Website
ORD-004676,04-27-2025,CUST-03648,STORE-001,PROD-0172,3,126.62,18.99,Wallet,Mobile App
ORD-010223,2025-01-02,CUST-01453,STORE-029,PROD-0158,4,217.18,130.31,Credit Card,Marketplace
ORD-000893,07-04-2025,CUST-04094,STORE-005,PROD-0017,2,64.19,19.26,Bank Transfer,Physical Store
ORD-007288,2025-02-15,CUST-02636,STORE-017,PROD-0094,1,480.67,0.0,Bank Transfer,Website
ORD-021261,31/12/2025,CUST-03168,STORE-022,PROD-0133,1,418.84,0.0,Debit Card,Website
ORD-007907,2025-02-22,CUST-02803,STORE-001,PROD-0159,1,366.0,18.3,Cash,Physical Store
ORD-014552,2025-06-13,CUST-00723,STORE-014,PROD-0123,3,220.88,66.26,Debit Card,Physical Store
ORD-018851,2025-08-09,CUST-00802,STORE-010,PROD-0046,2,92.49,27.75,Credit Card,Mobile App
ORD-007658,01-09-2025,CUST-01404,STORE-008,PROD-0166,5,127.5,0.0,Credit Card,Physical Store
ORD-010107,01/04/2025,CUST-04830,STORE-019,PROD-0006,3,253.92,190.44,Cash,Website
ORD-018298,2025-02-01,CUST-03344,STORE-010,PROD-0048,1,390.09,0.0,Wallet,Mobile App
ORD-011363,2025-12-16,CUST-04461,STORE-024,PROD-0161,1,89.28,22.32,Bank Transfer,Website
ORD-013833,27/02/2025,CUST-01487,STORE-020,PROD-0154,2,356.26,0.0,Debit Card,Marketplace
ORD-019121,29/04/2025,CUST-01537,STORE-030,PROD-0112,1,296.02,0.0,Wallet,Mobile App
ORD-000727,09/05/2025,CUST-04123,STORE-012,PROD-0042,1,47.19,0.0,Wallet,Marketplace
ORD-007215,10-14-2025,CUST-01985,STORE-004,PROD-0065,1,187.3,28.1,Bank Transfer,Marketplace
ORD-008246,2025-09-15,CUST-02541,STORE-020,PROD-0045,4,99.71,99.71,Credit Card,Marketplace
ORD-018181,24/09/2025,CUST-04771,STORE-023,PROD-0087,1,86.16,0.0,Bank Transfer,Marketplace
ORD-015877,13/05/2025,CUST-01110,STORE-022,PROD-0041,1,167.05,8.35,Bank Transfer,Mobile App
ORD-020230,16/09/2025,CUST-04761,STORE-022,PROD-0041,3,287.65,86.3,Credit Card,Website
ORD-014200,2025-12-28,CUST-03804,STORE-029,PROD-0058,4,366.6,73.32,Debit Card,Physical Store
ORD-022787,11-19-2025,CUST-04426,STORE-028,PROD-0075,1,63.06,0.0,Debit Card,Marketplace
ORD-010746,08/03/2025,CUST-00407,STORE-008,PROD-0069,3,159.36,0.0,Credit Card,Mobile App
ORD-017321,09-01-2025,CUST-03646,STORE-020,PROD-0102,1,222.78,55.7,Debit Card,Mobile App
ORD-018650,2025-08-19,CUST-04330,STORE-013,PROD-0068,4,17.12,17.12,Cash,Physical Store
ORD-017209,08-02-2025,CUST-02729,STORE-021,PROD-0109,2,206.82,0.0,Credit Card,Marketplace
ORD-007275,11-13-2025,CUST-00788,STORE-025,PROD-0007,2,502.67,0.0,Credit Card,Marketplace
ORD-011594,10-13-2025,CUST-02043,STORE-025,PROD-0031,1,498.47,0.0,Credit Card,Mobile App
ORD-001390,20/06/2025,CUST-00598,STORE-025,PROD-0064,5,363.72,0.0,Credit Card,Marketplace
ORD-003565,01-29-2025,CUST-03642,STORE-018,PROD-0112,3,212.4,63.72,Bank Transfer,Marketplace
ORD-009077,11-19-2025,CUST-03694,STORE-015,PROD-0085,2,190.09,19.01,Cash,Mobile App
ORD-005430,2025-07-21,CUST-01614,STORE-006,PROD-0098,1,116.37,5.82,Cash,Physical Store
ORD-008092,07-28-2025,CUST-00261,STORE-015,PROD-0116,1,255.26,12.76,Debit Card,Mobile App
ORD-016221,07/06/2025,CUST-02686,STORE-005,PROD-0176,1,172.55,8.63,Debit Card,Mobile App
ORD-022075,2025-04-01,CUST-04507,STORE-016,PROD-0023,2,194.82,97.41,Cash,Physical Store
ORD-014900,06-18-2025,CUST-03364,STORE-007,PROD-0003,2,350.78,175.39,Credit Card,Mobile App
ORD-015513,09/02/2025,CUST-02652,STORE-028,PROD-0026,3,162.19,48.66,Wallet,Mobile App
ORD-014562,15/11/2025,CUST-04656,STORE-022,PROD-0132,2,138.32,0.0,Debit Card,Marketplace
ORD-001869,01-03-2025,CUST-00766,STORE-024,PROD-0164,2,302.89,0.0,Cash,Website
ORD-008203,2025-12-19,CUST-04887,STORE-026,PROD-0137,1,242.26,0.0,Credit Card,Website
ORD-000807,2025-04-20,CUST-03734,STORE-004,PROD-0095,2,293.17,0.0,Bank Transfer,Mobile App
ORD-004806,12-27-2025,CUST-02840,STORE-024,PROD-0176,3,237.31,71.19,Debit Card,Marketplace
